日付,場コード,レース,決まり手,3連単配当,1着の枠,1着(立役者),1枠(飛んだイン)
20251209,22,6,まくり差し,33650,3,東潤樹,渡邉健
20251209,22,10,まくり,42500,3,田頭虎親,川上剛
20251209,20,4,差し,31630,2,土井歩夢,松田竜馬
20251209,21,1,まくり差し,10080,3,内山七海,深川麻奈美
20251209,21,9,まくり差し,28440,4,深川麻奈美,藤田浩人
20251208,18,8,まくり差し,24480,4,鈴木裕隆,大井清貴
20251208,13,9,まくり,16900,3,大廣咲季,平田さやか
20251208,11,6,まくり,29040,3,浅見宗孝,深井利寿
20251208,8,5,抜き,28060,1,塩田北斗,塩田北斗
20251208,19,1,差し,14020,2,高野哲史,井本昌也
20251208,19,2,まくり,10840,2,常住蓮,武田光史
20251208,9,2,まくり,24540,4,滝沢崚,西村豪洋
20251208,9,9,まくり差し,10710,5,石原翼,岡田憲行
20251208,9,11,まくり,36980,4,高倉孝太,渋谷明憲
20251208,9,12,まくり差し,19860,4,南佑典,湯川浩司
20251208,10,12,抜き,36370,3,新井英孝,鰐部太空海
20251208,22,4,差し,18320,3,大谷直弘,田頭虎親
20251207,2,3,抜き,26730,6,佐藤大騎,山崎義明
20251207,2,8,差し,46990,2,吉田彩乃,芝田浩治
20251207,13,2,まくり差し,30380,5,田上凜,北村寧々
20251207,9,1,まくり差し,21160,5,高倉孝太,岩永雅人
20251207,8,1,差し,13530,3,深谷知博,柳沢一
20251207,8,2,まくり差し,22670,2,須藤博倫,丸岡正典
20251207,8,7,まくり差し,10100,6,山崎郡,今井貴士
20251207,8,9,まくり,55560,4,井口佳典,白神優
20251207,10,4,まくり差し,21490,3,川島拓郎,後藤陽介
20251207,15,1,まくり差し,32380,5,品川二千翔,常盤海心
20251207,11,7,まくり差し,13470,4,長谷川巌,飯山泰
20251207,11,8,抜き,12670,2,平石和男,川合理司
20251207,11,11,まくり,11450,2,益田啓司,鈴木博
20251207,18,4,抜き,12120,3,金田大輔,村岡賢人
20251207,18,8,差し,24340,2,川辺郭人,木村亮太
20251207,18,9,差し,24500,5,山本寛久,石塚久也
20251207,20,1,差し,14600,4,黒田剛,伊藤尚汰
20251207,20,5,まくり差し,42950,3,森清友翔,松村敏
20251207,19,3,まくり差し,14310,3,秦英悟,杉山裕也
20251206,2,9,まくり,20110,3,冨田秀幸,四宮与寛
20251206,2,12,まくり,31190,6,松尾拓,赤羽克也
20251206,9,2,まくり差し,31750,5,大崎翔,松本庸平
20251206,9,12,まくり差し,26590,5,船岡洋一郎,湯川浩司
20251206,10,7,まくり,95070,6,西村勝,小坂風太
20251206,10,8,まくり,12260,3,上野秀和,川島拓郎
20251206,7,1,まくり,25350,4,安達美帆,水野望美
20251206,7,10,差し,55340,5,喜井つかさ,山田理央
20251206,11,1,差し,31900,2,長谷川巌,深井利寿
20251206,11,5,まくり,10140,5,山本隆幸,中辻崇人
20251206,11,9,まくり差し,19320,5,福島勇樹,河上年昭
20251206,11,11,差し,419210,6,平石和男,石倉洋行
20251206,15,12,抜き,28050,5,竹井奈美,平山智加
20251206,8,4,まくり,19470,2,上條暢嵩,中村日向
20251206,17,7,まくり差し,16970,3,東健介,鈴木勝博
20251206,17,10,まくり差し,18110,5,山下和彦,三好勇人
20251206,17,12,抜き,33630,3,渡邉翼,三浦敬太
20251206,20,6,まくり,30550,3,中渡修作,枝尾賢
20251206,20,7,まくり,11000,2,野見山拓己,岩崎正哉
20251206,24,4,差し,29470,3,今出晋二,三宅健太
20251206,18,2,差し,22860,2,北川太一,興津藍
20251206,22,7,まくり,11330,3,井上大輔,黄金井力良
20251205,2,1,不明,29460,2,中野孝二,倉尾大介
20251205,2,5,不明,42270,3,出口舞有子,芝田浩治
20251205,2,8,不明,16940,5,赤羽克也,石川真二
20251205,2,10,不明,13100,4,川尻泰輔,松山将吾
20251205,7,3,不明,23850,5,小芦るり華,松田真実
20251205,7,12,不明,15670,6,今井裕梨,豊田結
20251205,8,3,不明,12940,4,吉田裕平,須藤博倫
20251205,8,12,不明,40710,4,磯部誠,茅原悠紀
20251205,10,4,不明,15370,3,富山弘幸,平見真彦
20251205,10,10,不明,24960,4,石川吉鎬,富山弘幸
20251205,11,5,不明,19210,4,大澤普司,上田洋平
20251205,11,10,不明,17490,5,原田秀弥,中村有裕
20251205,13,11,不明,55380,5,森智也,橋本久和
20251205,14,1,不明,129240,2,松下知幸,桑島和宏
20251205,14,7,不明,13050,4,松下知幸,富永正人
20251205,14,8,不明,10020,2,野中義生,福田宗平
20251205,14,11,不明,70310,4,富永正人,赤坂俊輔
20251205,14,12,不明,47680,5,渡邊雄一郎,佐藤博亮
20251205,15,8,不明,39840,2,木下雄介,井上一輝
20251205,15,9,不明,17970,5,吉川昭男,松尾祭
20251205,17,8,不明,19270,3,安部慎一,森林太
20251205,18,1,不明,11230,4,金田大輔,酒見峻介
20251205,18,6,不明,16940,3,吉村正明,川辺郭人
20251205,20,3,不明,10800,2,松尾宣邦,森清友翔
20251205,22,2,不明,32420,2,本吉正樹,山下奈緒
20251205,24,2,不明,37860,2,広瀬聖仁,有賀達也
20251205,24,12,不明,29770,4,笹木香吾,高木圭大
20251204,1,3,不明,10450,4,大豆生田蒼,前田健太郎
20251204,2,8,不明,13550,2,田路朋史,百武翔
20251204,2,10,不明,23350,6,宮崎心之介,春園功太
20251204,7,7,不明,15450,5,長尾萌加,香川素子
20251204,8,1,不明,19950,5,塩田北斗,上條暢嵩
20251204,8,4,不明,46580,2,吉川元浩,桑原悠
20251204,11,4,不明,11160,2,齊藤仁,豊田訓靖
20251204,11,8,不明,24620,6,上平真二,長谷川巌
20251204,13,8,不明,15500,4,小林遼太,茶谷信次
20251204,13,10,不明,31770,4,寺嶋雄,片岡恵里
20251204,15,12,不明,20950,3,中岡正彦,平山智加
20251204,17,7,不明,10050,4,松田隆司,安部慎一
20251204,17,11,不明,15520,4,永田啓二,森永淳
20251204,18,1,不明,22170,2,角浜修,廣瀬将亨
20251204,18,5,不明,24590,3,上村純一,竹田吉行
20251204,18,6,不明,14940,4,荒川健太,金田大輔
20251204,21,3,不明,39000,5,津久井拓也,後藤翔之
20251204,21,8,不明,17240,2,真子奈津実,野田部宏子
20251204,21,10,不明,59530,6,関野文,廣中智紗衣
20251204,21,12,不明,34960,4,池田浩美,米丸乃絵
20251204,24,12,不明,30120,3,森作広大,木場悠介
20251203,1,2,不明,13210,4,後藤正宗,大塚康雅
20251203,1,7,不明,19130,4,竹之内極,林祐介
20251203,2,1,不明,18780,3,乙津康志,山崎義明
20251203,2,11,不明,11850,4,篠田優也,田路朋史
20251203,2,12,不明,31820,3,鈴木智啓,君島秀三
20251203,5,11,不明,10170,4,入海馨,鶴本崇文
20251203,7,8,不明,13300,4,笠野友紀恵,津田裕絵
20251203,7,11,不明,68380,2,谷川里江,藤原菜希
20251203,7,12,不明,27100,3,魚谷香織,今井裕梨
20251203,12,5,不明,151940,5,小林京平,吉川晴人
20251203,12,12,不明,18840,2,田中駿兵,畑田汰一
20251203,13,12,不明,17060,3,倉持莉々,鈴谷一平
20251203,17,11,不明,15540,4,藤山翔大,鈴木勝博
20251203,24,1,不明,98270,6,井上恵一,中野和裕
20251202,1,4,不明,10780,5,別府昌樹,樋口範政
20251202,1,11,不明,11620,4,田中和也,浜先真範
20251202,2,2,不明,15330,3,赤羽克也,土屋太朗
20251202,2,5,不明,13240,5,川尻泰輔,杉田篤光
20251202,2,12,不明,17220,3,君島秀三,岡村仁
20251202,5,2,不明,13860,3,中村真,岩橋裕馬
20251202,5,11,不明,18150,3,山田雄太,北山康介
20251202,5,12,不明,18970,4,山田亮太,今垣光太郎
20251202,9,3,不明,11990,3,中山将,森貴洋
20251202,13,1,不明,10620,4,小川知行,井上尚悟
20251202,13,7,不明,12750,4,古結宏,川上聡介
20251202,14,9,不明,10380,6,宮脇遼太,村岡賢
20251202,17,5,不明,14290,4,関口智久,中井俊祐
20251202,21,2,不明,23290,3,伊藤誠二,宗行治哉
20251202,21,4,不明,37250,3,大町利克,後藤翔之
20251202,21,9,不明,11280,6,平尾崇典,小野達哉
20251201,1,8,不明,11230,5,竹間隆晟,柳瀬興志
20251201,5,8,不明,17190,5,山田亮太,小坂宗司
20251201,5,9,不明,13640,4,入海馨,加倉侑征
20251201,7,9,不明,16660,4,新田芳美,山川美由紀
20251201,9,1,不明,30230,2,櫻井優,中山将
20251201,12,10,不明,16010,5,原田雄次,井本昌也
20251201,14,3,不明,10640,5,鈴木雅希,佐藤博亮
20251201,14,10,不明,13580,2,桑島和宏,小林孝彰
20251201,14,12,不明,51920,4,赤坂俊輔,中辻博訓
20251201,15,1,不明,119210,5,森雄利,木村光宏
20251201,15,6,不明,42550,4,信濃由行,鶴田勇雄
20251201,17,2,不明,16210,5,森林太,渡辺豊
20251201,17,4,不明,20420,4,岡部貴司,長谷川親王
20251201,17,11,不明,17960,5,三川昂暁,山下和彦
20251201,18,7,不明,13960,3,小玉啓太,山口修路
20251201,18,8,不明,11230,2,古川誠之,鐘ヶ江真司
20251201,21,2,不明,15830,2,松瀬弘美,廣中智紗衣
20251201,21,9,不明,11780,2,山下拓巳,中村辰也
20251130,1,3,不明,34870,6,高岡竜也,坂咲友理
20251130,5,7,不明,21750,4,蜂須瑞生,小林文彦
20251130,5,10,不明,55820,5,遠藤圭吾,松井賢治
20251130,6,5,不明,19330,4,吉川喜継,横川聖志
20251130,6,7,不明,12050,3,木下翔太,柳内敬太
20251130,9,2,不明,51650,6,伏見俊介,渡辺千草
20251130,9,3,不明,20600,4,門間雄大,森陽多
20251130,9,11,不明,13680,4,金子賢志,寺田祥
20251130,12,4,不明,24190,4,石原光,長谷川暖
20251130,12,9,不明,28050,5,金子龍斗,青木蓮
20251130,12,11,不明,78030,6,中島秀治,井本昌也
20251130,20,4,不明,12620,3,佐藤大佑,樋口亮
20251130,20,10,不明,15080,5,長尾章平,山本梨菜
20251130,21,3,不明,44310,2,池田浩美,関野文
20251130,22,3,不明,11780,3,毒島誠,大峯豊
20251130,22,7,不明,75640,2,仲谷颯仁,上條暢嵩
20251130,22,8,不明,46570,4,寺田千恵,川野芽唯
20251130,22,10,不明,15420,4,毒島誠,井口佳典
20251130,22,11,不明,12710,4,守屋美穂,遠藤エミ
20251130,22,12,不明,13470,2,山口剛,池田浩二
20251130,24,2,不明,10670,2,柳瀬幹太,上原健次郎
20251129,1,1,不明,15830,2,樋口範政,小倉康典
20251129,1,11,不明,14110,2,高岡竜也,庄司樹良々
20251129,5,3,不明,13490,4,谷川将太,鈴木賢一
20251129,5,5,不明,18280,5,蜂須瑞生,櫻本あゆみ
20251129,5,7,不明,41110,3,池上隆行,入海馨
20251129,5,9,不明,45130,6,杉山勝匡,桐本康臣
20251129,5,12,不明,13630,2,北山康介,今垣光太郎
20251129,6,2,不明,142360,3,小黒竜吾,幸田智裕
20251129,6,5,不明,16160,3,烏野賢太,志道吉和
20251129,6,9,不明,11630,6,烏野賢太,川北浩貴
20251129,9,2,不明,17620,6,関裕也,孫崎百世
20251129,12,3,不明,14130,2,澁川夏,山崎祥
20251129,15,11,不明,201790,5,芹澤克彦,松田大志郎
20251129,18,2,不明,13150,4,里岡右貴,辻栄蔵
20251129,18,9,不明,52680,2,重冨勇哉,岡崎恭裕
20251129,21,3,不明,60470,3,今村暢孝,平尾崇典
20251129,21,7,不明,18100,4,菊池峰晴,藤本佳史
20251129,22,1,不明,16730,2,勝浦真帆,實森美祐
20251129,22,5,不明,14640,4,細川裕子,大瀧明日香
20251129,22,9,不明,67910,5,松尾夏海,高憧四季
20251129,22,10,不明,12290,3,関浩哉,末永和也
20251129,24,2,不明,53970,3,浜本裕己,篠原晟弥
20251128,3,5,不明,93540,5,丹下将,加藤翔
20251128,8,3,不明,15720,3,高野哲史,岡部哲
20251128,9,3,不明,14260,4,尾上雅也,花田和明
20251128,9,4,不明,61180,6,新田洋一,落合直子
20251128,12,2,不明,38120,5,石原光,澁川夏
20251128,12,3,不明,11000,2,金子龍斗,富永夏哉人
20251128,12,10,不明,44440,2,城間盛渚,中島秀治
20251128,14,2,不明,20690,4,石川哲秀,太田潮
20251128,14,4,不明,10530,4,佐野優都,吉田慎二郎
20251128,14,6,不明,14830,6,田村隆信,小野信樹
20251128,14,12,不明,16770,2,藤田浩人,横澤剛治
20251128,15,2,不明,10490,2,草場康幸,滝沢織寧
20251128,15,8,不明,36460,3,眞鳥康太,中山雄太
20251128,18,2,不明,13360,2,湯淺紀香,里岡右貴
20251128,18,8,不明,13890,4,下河雅史,金子和之
20251128,18,9,不明,13610,4,樋口由加里,宮崎奨
20251128,18,11,不明,10110,3,三宅潤,山川波乙
20251128,22,3,不明,39830,5,磯部誠,原田幸哉
20251128,22,6,不明,46820,3,井口佳典,塩田北斗
20251128,22,8,不明,29690,3,中島孝平,関浩哉
20251127,3,4,不明,13600,3,黒野元基,吉島祥之
20251127,3,11,不明,18720,4,伏田裕隆,中野次郎
20251127,6,4,不明,17670,4,滝沢芳行,高山智至
20251127,6,6,不明,32010,4,山本英志,佐藤航
20251127,6,9,不明,16290,2,木下翔太,松村康太
20251127,7,1,不明,59260,4,山道諄也,西川新太郎
20251127,7,7,不明,15760,4,川原正明,山田晃大
20251127,8,3,不明,33260,5,広次修,枝尾賢
20251127,8,7,不明,24730,2,川村正輝,大田直弥
20251127,9,4,不明,42320,5,花田和明,谷口知優
20251127,9,12,不明,20490,3,服部幸男,寺田祥
20251127,15,9,不明,18150,6,平川香織,黒澤めぐみ
20251127,18,4,不明,44770,2,小林一樹,谷津幸宏
20251127,18,11,不明,17420,3,樋口由加里,本岡勝利
20251127,18,12,不明,137460,5,谷津幸宏,田中信一郎
20251127,20,9,不明,10170,5,青木玄太,澤田尚也
20251127,20,10,不明,11310,6,前田滉,樋口亮
20251127,22,5,不明,19970,5,平高奈菜,岩崎芳美
20251127,22,8,不明,10270,2,上條暢嵩,磯部誠
20251127,24,2,不明,13080,2,岸蔭亮,汐崎正則
20251126,3,3,不明,14260,2,河野大,池田剛規
20251126,3,5,不明,11410,2,小川知行,柏野幸二
20251126,3,12,不明,44820,3,河野真也,中野次郎
20251126,6,11,不明,24020,2,小黒竜吾,安達裕樹
20251126,6,12,不明,22110,3,竹田和哉,海野康志郎
20251126,8,5,不明,12930,5,繁野谷圭介,齊藤大将
20251126,8,6,不明,46160,2,川田正人,福田雅一
20251126,8,7,不明,15340,2,山下智己,富山弘幸
20251126,8,9,不明,17410,4,川上剛,金児隆太
20251126,10,2,不明,20580,3,加藤優弥,黄金井力良
20251126,10,4,不明,73240,6,山田竜一,三川昂暁
20251126,10,7,不明,10480,4,品田直樹,宮迫暢彦
20251126,10,8,不明,18030,2,桑原啓,酒井俊弘
20251126,14,9,不明,15770,4,佐野優都,中岡健人
20251126,15,3,不明,19140,3,三木晴斗,平川香織
20251126,17,1,不明,51870,3,常盤海心,郷原章平
20251126,18,1,不明,10260,3,上瀧絢也,出畑孝典
20251126,18,4,不明,29500,3,山川波乙,末永由楽
20251126,18,8,不明,14820,2,前田聖文,須藤隆雄
20251126,18,9,不明,12250,4,清水沙樹,樋口由加里
20251126,20,4,不明,11500,2,樋口亮,石井裕美
20251126,22,4,不明,15950,4,菅章哉,大上卓人
20251126,22,5,不明,43180,4,海野ゆかり,三浦永理
20251126,24,1,不明,18380,5,吉川貴仁,津留浩一郎
20251126,24,5,不明,10090,6,佐々木康幸,中嶋誠一郎
20251125,1,8,不明,97900,4,山崎聖司,吉川昭男
20251125,2,3,不明,28920,4,花田凱成,豊田訓靖
20251125,3,4,不明,12020,4,岩瀬裕亮,栗原直也
20251125,7,1,不明,17240,2,長岡良也,小川時光
20251125,7,3,不明,15770,3,松尾祭,安田吉宏
20251125,7,8,不明,41470,5,西川新太郎,松尾祭
20251125,7,9,不明,19980,4,山田晃大,川原正明
20251125,7,12,不明,10120,4,小池哲也,渡邉雄朗
20251125,10,1,不明,40810,6,荻野裕介,山田丈
20251125,14,2,不明,13350,5,横澤剛治,金子良昭
20251125,14,3,不明,38490,2,東潤樹,吉田慎二郎
20251125,14,5,不明,31600,2,宮田龍馬,森悠稀
20251125,14,6,不明,11490,3,一瀬明,石川哲秀
20251125,14,7,不明,32890,5,山下昂大,安井瑞紀
20251125,14,10,不明,31890,3,前原哉,土屋実沙希
20251125,17,9,不明,54040,5,西川真人,藤生雄人
20251125,17,10,不明,57180,3,中越博紀,古澤光紀
20251125,17,12,不明,10120,2,鳥飼眞,秋元哲
20251125,22,6,不明,21830,4,大上卓人,石渡鉄兵
20251125,22,7,不明,27530,5,塩田北斗,宮地元輝
20251125,22,9,不明,18740,2,平山智加,浜田亜理沙
20251125,22,10,不明,26030,2,佐藤翼,瓜生正義
20251125,24,1,不明,11560,4,佐々木康幸,寳田亮治
20251125,24,3,不明,10820,6,下條雄太郎,柳瀬幹太
20251125,24,12,不明,25340,3,上條嘉嗣,菊地孝平
20251124,1,2,不明,12980,4,三苫晃幸,菊地敬介
20251124,1,7,不明,12120,3,北川太一,松尾光広
20251124,2,3,不明,27470,4,中村栄治,大崎翔
20251124,2,6,不明,31050,6,中村尊,上村純一
20251124,2,11,不明,14560,4,松本純平,水摩敦
20251124,3,9,不明,11990,6,中野次郎,安東幸治
20251124,3,11,不明,10890,4,丹下将,岩瀬裕亮
20251124,3,12,不明,17980,3,戸敷晃美,岡村仁
20251124,5,2,不明,11640,2,妻鳥晋也,木村浩士
20251124,5,6,不明,17760,3,田中豪,小野達哉
20251124,5,7,不明,11590,4,妻鳥晋也,作間章
20251124,5,12,不明,31180,4,後藤正宗,柴田光
20251124,7,6,不明,51310,6,藤岡俊介,西野雄貴
20251124,10,7,不明,19520,2,照屋厚仁,川口貴久
20251124,10,10,不明,11780,4,三川昂暁,秋田健太郎
20251124,12,3,不明,10910,5,宮崎心之介,篠木亜衣花
20251124,14,3,不明,59790,2,山田真聖,宮田龍馬
20251124,14,4,不明,14020,5,藤田浩人,一瀬明
20251124,14,6,不明,11090,2,太田和美,関根彰人
20251124,19,10,不明,22890,4,今井裕梨,野田彩加
20251124,21,5,不明,83170,6,丸岡正典,鈴木勝博
20251124,21,9,不明,40140,3,金子順一,北村征嗣
20251124,21,12,不明,17420,5,中辻崇人,井本昌也
20251123,1,5,不明,13350,2,椎名豊,嶋田貴支
20251123,2,3,不明,19880,3,中村栄治,森晋太郎
20251123,2,6,不明,10850,4,島田賢人,磯村匠
20251123,3,1,不明,17070,4,福田翔吾,板倉敦史
20251123,5,3,不明,87820,5,田中豪,橋本明
20251123,8,2,不明,16560,6,中辻博訓,後藤盛也
20251123,10,3,不明,13730,4,中村裕将,泥谷一毅
20251123,12,12,不明,20330,2,村上遼,前出達吉
20251123,17,4,不明,31120,4,山田佑樹,南佑典
20251123,17,8,不明,53650,4,宮村勇哉,永田義紘
20251123,17,11,不明,10030,4,秋元哲,市橋卓士
20251123,21,3,不明,38370,4,上之晃弘,北中元樹
20251123,21,7,不明,20770,5,上之晃弘,栗山繁洋
20251123,21,9,不明,47590,2,堤啓輔,吉田一郎
20251123,21,11,不明,70890,3,金田諭,興津藍
20251122,1,2,不明,22050,6,大池佑来,畑和宏
20251122,1,6,不明,51190,4,佐藤世那,杉山正樹
20251122,2,10,不明,97610,6,小川竜太朗,中亮太
20251122,5,6,不明,15200,4,木村浩士,桑島和宏
20251122,7,6,不明,30600,5,川原祐明,岡田憲行
20251122,8,1,不明,21880,5,高山秀雄,柳瀬興志
20251122,8,8,不明,61640,6,久田敏之,松本弓雄
20251122,10,9,不明,11570,3,黄金井力良,渡修平
20251122,10,12,不明,46830,2,荻野裕介,石川真二
20251122,12,1,不明,22900,4,宮崎心之介,新出浩司
20251122,12,9,不明,20430,2,飯田庄吾,村上遼
